Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_post,Dry_weight_post,double_single_dead,notes
151,8122024,2024,Warm,03,Both,01,G,6,2024_Warm03_Both01_G6,170.9,411.9,,
163,8122024,2024,Hyp,03,Both,01,B,6,2024_Hyp03_Both01_B6,192.6,517.2,,
173,8122024,2024,Both,03,Both,01,O,6,2024_Both03_Both01_O6,579,1460.9,,
177,8122024,2024,Cont,03,Both,01,W,6,2024_Cont03_Both01_W6,351.2,870.5,,
20,8122024,2024,Hyp,03,Cont,01,B,5,2024_Hyp03_Cont01_B5,633.3,1524.8,,
24,8122024,2024,Both,03,Cont,01,O,5,2024_Both03_Cont01_O5,113.3,312.4,,
31,8122024,2024,Warm,03,Cont,01,G,5,2024_Warm03_Cont01_G5,330.3,791.7,,
34,8122024,2024,Cont,03,Cont,01,W,5,2024_Cont03_Cont01_W5,548.8,1133.5,,
71,8122024,2024,Cont,03,Hyp,01,W,5,2024_Cont03_Hyp01_W5,211.2,485.2,,
78,8122024,2024,Both,03,Hyp,01,O,5,2024_Both03_Hyp01_O5,569.7,1480.4,,
86,8122024,2024,Hyp,03,Hyp,01,B,5,2024_Hyp03_Hyp01_B5,246.2,583.6,,
96,8122024,2024,Warm,03,Hyp,01,G,5,2024_Warm03_Hyp01_G5,202.8,600.7,,
120,8122024,2024,Both,03,Warm,01,O,5,2024_Both03_Warm01_O5,585.9,1384.9,,
124,8122024,2024,Hyp,03,Warm,01,B,5,2024_Hyp03_Warm01_B5,348.5,960.5,,
136,8122024,2024,Cont,03,Warm,01,W,5,2024_Cont03_Warm01_W5,555.1,1278.7,,
142,8122024,2024,Warm,03,Warm,01,G,5,2024_Warm03_Warm01_G5,336.5,960.1,,
153,8122024,2024,Warm,03,Both,01,G,5,2024_Warm03_Both01_G5,221.4,521.1,,
159,8122024,2024,Both,03,Both,01,O,5,2024_Both03_Both01_O5,173.5,427.9,,
174,8122024,2024,Hyp,03,Both,01,B,5,2024_Hyp03_Both01_B5,439.6,1082.5,,
189,8122024,2024,Cont,03,Both,01,W,5,2024_Cont03_Both01_W5,574.3,1302.2,,
7,8122024,2024,Hyp,02,Cont,01,B,4,2024_Hyp02_Cont01_B4,301.1,720.3,,
14,8122024,2024,Cont,02,Cont,01,W,4,2024_Cont02_Cont01_W4,339.5,749.3,,
27,8122024,2024,Both,02,Cont,01,O,4,2024_Both02_Cont01_O4,211.3,495.2,,
29,8122024,2024,Warm,02,Cont,01,G,4,2024_Warm02_Cont01_G4,217.3,1263.6,,
53,8122024,2024,Cont,02,Hyp,01,W,4,2024_Cont02_Hyp01_W4,421.3,997.9,,
61,8122024,2024,Hyp,02,Hyp,01,B,4,2024_Hyp02_Hyp01_B4,527.7,1250.7,,
66,8122024,2024,Warm,02,Hyp,01,G,4,2024_Warm02_Hyp01_G4,450.4,1033.3,,
93,8122024,2024,Both,02,Hyp,01,O,4,2024_Both02_Hyp01_O4,535.4,1337.5,,
100,8122024,2024,Both,02,Warm,01,O,4,2024_Both02_Warm01_O4,355.7,958.6,,
105,8122024,2024,Warm,02,Warm,01,G,4,2024_Warm02_Warm01_G4,417.6,1084.6,,
130,8122024,2024,Cont,02,Warm,01,W,4,2024_Cont02_Warm01_W4,287.1,674.7,,
132,8122024,2024,Hyp,02,Warm,01,B,4,2024_Hyp02_Warm01_B4,238.9,619.2,,
147,8122024,2024,Warm,02,Both,01,G,4,2024_Warm02_Both01_G4,155.6,385.4,,
167,8122024,2024,Both,02,Both,01,O,4,2024_Both02_Both01_O4,292.4,734.3,,
178,8122024,2024,Hyp,02,Both,01,B,4,2024_Hyp02_Both01_B4,271,691.8,,
180,8122024,2024,Cont,02,Both,01,W,4,2024_Cont02_Both01_W4,255.5,613.2,,
8,8122024,2024,Cont,02,Cont,01,W,3,2024_Cont02_Cont01_W3,634.4,1632.6,,
10,8122024,2024,Hyp,02,Cont,01,B,3,2024_Hyp02_Cont01_B3,476.7,1107.4,,
38,8122024,2024,Both,02,Cont,01,O,3,2024_Both02_Cont01_O3,61.4,229.8,,
47,8122024,2024,Warm,02,Cont,01,G,3,2024_Warm02_Cont01_G3,616.9,1488.6,,
52,8122024,2024,Hyp,02,Hyp,01,B,3,2024_Hyp02_Hyp01_B3,624.8,1489.7,,
57,8122024,2024,Cont,02,Hyp,01,W,3,2024_Cont02_Hyp01_W3,451.7,1065.9,,
63,8122024,2024,Both,02,Hyp,01,O,3,2024_Both02_Hyp01_O3,242.3,550,,
75,8122024,2024,Warm,02,Hyp,01,G,3,2024_Warm02_Hyp01_G3,383.4,958.6,,
101,8122024,2024,Warm,02,Warm,01,G,3,2024_Warm02_Warm01_G3,416.1,939.5,,
107,8122024,2024,Both,02,Warm,01,O,3,2024_Both02_Warm01_O3,221,523.8,,
118,8122024,2024,Cont,02,Warm,01,W,3,2024_Cont02_Warm01_W3,240.5,542.3,,
135,8122024,2024,Hyp,02,Warm,01,B,3,2024_Hyp02_Warm01_B3,260.1,629.8,,
148,8122024,2024,Both,02,Both,01,O,3,2024_Both02_Both01_O3,140.1,322.1,,
155,8122024,2024,Warm,02,Both,01,G,3,2024_Warm02_Both01_G3,644.7,1599.2,,
158,8122024,2024,Hyp,02,Both,01,B,3,2024_Hyp02_Both01_B3,187.8,465.7,,
162,8122024,2024,Cont,02,Both,01,W,3,2024_Cont02_Both01_W3,414.1,1204.3,,
5,8122024,2024,Warm,01,Cont,01,G,2,2024_Warm01_Cont01_G2,379.2,924.3,,
17,8122024,2024,Hyp,01,Cont,01,B,2,2024_Hyp01_Cont01_B2,259.5,617.7,,
22,8122024,2024,Cont,01,Cont,01,W,2,2024_Cont01_Cont01_W2,211.7,476.8,,
41,8122024,2024,Both,01,Cont,01,O,2,2024_Both01_Cont01_O2,284.9,676.6,,
56,8122024,2024,Both,01,Hyp,01,O,2,2024_Both01_Hyp01_O2,214.5,532.7,,
69,8122024,2024,Hyp,01,Hyp,01,B,2,2024_Hyp01_Hyp01_B2,326.1,719.4,,
77,8122024,2024,Warm,01,Hyp,01,G,2,2024_Warm01_Hyp01_G2,255.8,696.2,,
82,8122024,2024,Cont,01,Hyp,01,W,2,2024_Cont01_Hyp01_W2,701.4,1550.7,,
102,8122024,2024,Hyp,01,Warm,01,B,2,2024_Hyp01_Warm01_B2,198.2,443.3,,
112,8122024,2024,Both,01,Warm,01,O,2,2024_Both01_Warm01_O2,165.5,457.8,,
119,8122024,2024,Warm,01,Warm,01,G,2,2024_Warm01_Warm01_G2,167.7,400.2,,
137,8122024,2024,Cont,01,Warm,01,W,2,2024_Cont01_Warm01_W2,631.7,1518.3,,
149,8122024,2024,Cont,01,Both,01,W,2,2024_Cont01_Both01_W2,612.4,1683.4,,
156,8122024,2024,Both,01,Both,01,O,2,2024_Both01_Both01_O2,388.8,907.1,,
176,8122024,2024,Warm,01,Both,01,G,2,2024_Warm01_Both01_G2,354.1,785.3,,
181,8122024,2024,Hyp,01,Both,01,B,2,2024_Hyp01_Both01_B2,201.8,527.6,,
1,8122024,2024,Cont,01,Cont,01,W,1,2024_Cont01_Cont01_W1,348.8,831.2,,
9,8122024,2024,Warm,01,Cont,01,G,1,2024_Warm01_Cont01_G1,720.5,1620,,
19,8122024,2024,Both,01,Cont,01,O,1,2024_Both01_Cont01_O1,660.1,1694,,
39,8122024,2024,Hyp,01,Cont,01,B,1,2024_Hyp01_Cont01_B1,575.6,1218.6,,
50,8122024,2024,Hyp,01,Hyp,01,B,1,2024_Hyp01_Hyp01_B1,397.4,1029.6,,
59,8122024,2024,Cont,01,Hyp,01,W,1,2024_Cont01_Hyp01_W1,712.7,1597,,
64,8122024,2024,Both,01,Hyp,01,O,1,2024_Both01_Hyp01_O1,624.3,1323.6,,
76,8122024,2024,Warm,01,Hyp,01,G,1,2024_Warm01_Hyp01_G1,567.5,1280.6,,
97,8122024,2024,Warm,01,Warm,01,G,1,2024_Warm01_Warm01_G1,526,1366.5,,
108,8122024,2024,Hyp,01,Warm,01,B,1,2024_Hyp01_Warm01_B1,326.9,914.8,,
110,8122024,2024,Cont,01,Warm,01,W,1,2024_Cont01_Warm01_W1,424.8,942.9,,
128,8122024,2024,Both,01,Warm,01,O,1,2024_Both01_Warm01_O1,119.4,363.2,,
146,8122024,2024,Both,01,Both,01,O,1,2024_Both01_Both01_O1,343.5,961.3,,
168,8122024,2024,Cont,01,Both,01,W,1,2024_Cont01_Both01_W1,204.8,468.3,,
184,8122024,2024,Warm,01,Both,01,G,1,2024_Warm01_Both01_G1,574.4,1327,,
192,8122024,2024,Hyp,01,Both,01,B,1,2024_Hyp01_Both01_B1,281.6,650.3,,Extra untagged oyster-- we checked before. Was this a double?
