Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_pre,Dry_weight_pre,Notes,
1237,7/23/24,2024,Hyp,06,Warm,02,B,24,2024_Hyp06_Warm02_B24,317.6,864.7,,
1238,7/23/24,2024,Both,06,Warm,02,O,24,2024_Both06_Warm02_O24,446.1,1110.2,,
1239,7/23/24,2024,Cont,06,Warm,02,W,24,2024_Cont06_Warm02_W24,531.8,1344.1,,
89,7/23/24,2024,Warm,06,Both,02,G,23,2024_Warm06_Both02_G23,205.4,570.8,,
90,7/23/24,2024,Hyp,06,Both,02,B,23,2024_Hyp06_Both02_B23,312.8,903.5,,
91,7/23/24,2024,Both,06,Both,02,O,23,2024_Both06_Both02_O23,748.3,1920.2,,
92,7/23/24,2024,Cont,06,Both,02,W,23,2024_Cont06_Both02_W23,716.9,2033.6,,
516,7/23/24,2024,Both,06,Cont,02,O,23,2024_Both06_Cont02_O23,207,515.4,,
517,7/23/24,2024,Cont,06,Cont,02,W,23,2024_Cont06_Cont02_W23,198.5,581.5,,
518,7/23/24,2024,Warm,06,Cont,02,G,23,2024_Warm06_Cont02_G23,325.9,821.7,,
519,7/23/24,2024,Hyp,06,Cont,02,B,23,2024_Hyp06_Cont02_B23,392.2,1156,,
865,7/23/24,2024,Both,06,Hyp,02,O,23,2024_Both06_Hyp02_O23,194.3,560,,
866,7/23/24,2024,Hyp,06,Hyp,02,B,23,2024_Hyp06_Hyp02_B23,256.9,634.1,,
867,7/23/24,2024,Warm,06,Hyp,02,G,23,2024_Warm06_Hyp02_G23,442.5,1109.7,,
868,7/23/24,2024,Cont,06,Hyp,02,W,23,2024_Cont06_Hyp02_W23,876.6,2039.7,,
1232,7/23/24,2024,Both,06,Warm,02,O,23,2024_Both06_Warm02_O23,110.9,330.5,,
1233,7/23/24,2024,Warm,06,Warm,02,G,23,2024_Warm06_Warm02_G23,247.2,560,,
1234,7/23/24,2024,Hyp,06,Warm,02,B,23,2024_Hyp06_Warm02_B23,343.7,825.7,,
1235,7/23/24,2024,Cont,06,Warm,02,W,23,2024_Cont06_Warm02_W23,714.9,1766.5,,
85,7/23/24,2024,Hyp,05,Both,02,B,22,2024_Hyp05_Both02_B22,121.8,312.3,,
86,7/23/24,2024,Both,05,Both,02,O,22,2024_Both05_Both02_O22,204.7,545.4,,
87,7/23/24,2024,Warm,05,Both,02,G,22,2024_Warm05_Both02_G22,256.3,643.2,,
88,7/23/24,2024,Cont,05,Both,02,W,22,2024_Cont05_Both02_W22,290,714.7,,
169,7/23/24,2024,Hyp,05,Both,02,B,22,2024_Hyp05_Both02_B22,121.8,312.3,,
353,7/23/24,2024,Cont,05,Warm,02,W,22,2024_Cont05_Warm02_W22,158.7,396.3,,
512,7/23/24,2024,Hyp,05,Cont,02,B,22,2024_Hyp05_Cont02_B22,198.4,564.4,,
513,7/23/24,2024,Both,05,Cont,02,O,22,2024_Both05_Cont02_O22,243.7,668.7,,
514,7/23/24,2024,Cont,05,Cont,02,W,22,2024_Cont05_Cont02_W22,429.9,1170.6,,
515,7/23/24,2024,Warm,05,Cont,02,G,22,2024_Warm05_Cont02_G22,457.4,1363.9,,
861,7/23/24,2024,Both,05,Hyp,02,O,22,2024_Both05_Hyp02_O22,201,578.7,,
862,7/23/24,2024,Warm,05,Hyp,02,G,22,2024_Warm05_Hyp02_G22,293.5,767,,
863,7/23/24,2024,Cont,05,Hyp,02,W,22,2024_Cont05_Hyp02_W22,437.2,1090.6,,
864,7/23/24,2024,Hyp,05,Hyp,02,B,22,2024_Hyp05_Hyp02_B22,443.3,1164.2,,
1127,7/23/24,2024,Warm,05,Both,02,G,22,2024_Warm05_Both02_G22,256.3,643.2,,
1228,7/23/24,2024,Hyp,05,Warm,02,B,22,2024_Hyp05_Warm02_B22,119.7,320.6,,
1229,7/23/24,2024,Cont,05,Warm,02,W,22,2024_Cont05_Warm02_W22,158.7,396.3,,
1230,7/23/24,2024,Warm,05,Warm,02,G,22,2024_Warm05_Warm02_G22,179.7,463.3,,
1231,7/23/24,2024,Both,05,Warm,02,O,22,2024_Both05_Warm02_O22,426,1128.5,,
81,7/23/24,2024,Hyp,05,Both,02,B,21,2024_Hyp05_Both02_B21,293.2,577.3,,
82,7/23/24,2024,Cont,05,Both,02,W,21,2024_Cont05_Both02_W21,232.2,598,,
83,7/23/24,2024,Warm,05,Both,02,G,21,2024_Warm05_Both02_G21,253.7,748.8,,
84,7/23/24,2024,Both,05,Both,02,O,21,2024_Both05_Both02_O21,384.2,1014.9,,
509,7/23/24,2024,Both,05,Cont,02,O,21,2024_Both05_Cont02_O21,158.7,411.4,,
510,7/23/24,2024,Warm,05,Cont,02,G,21,2024_Warm05_Cont02_G21,381.2,980.4,,
511,7/23/24,2024,Hyp,05,Cont,02,B,21,2024_Hyp05_Cont02_B21,651.4,1675,,
857,7/23/24,2024,Warm,05,Hyp,02,G,21,2024_Warm05_Hyp02_G21,275.1,736.5,,
858,7/23/24,2024,Cont,05,Hyp,02,W,21,2024_Cont05_Hyp02_W21,307.2,902.9,,
859,7/23/24,2024,Hyp,05,Hyp,02,B,21,2024_Hyp05_Hyp02_B21,448.7,1146,,
860,7/23/24,2024,Both,05,Hyp,02,O,21,2024_Both05_Hyp02_O21,450.2,1323.3,,
1034,7/23/24,2024,Cont,05,Both,02,W,21,2024_Cont05_Both02_W21,232.2,598,,
1224,7/23/24,2024,Hyp,05,Warm,02,B,21,2024_Hyp05_Warm02_B21,125.4,349.2,,
1225,7/23/24,2024,Both,05,Warm,02,O,21,2024_Both05_Warm02_O21,219.8,527.5,,
1226,7/23/24,2024,Cont,05,Warm,02,W,21,2024_Cont05_Warm02_W21,240.8,702.3,,
1227,7/23/24,2024,Warm,05,Warm,02,G,21,2024_Warm05_Warm02_G21,323.2,795.5,,
1402,7/23/24,2024,Warm,05,Cont,02,G,21,2024_Warm05_Cont02_G21,381.2,980.4,,
1412,7/23/24,2024,Both,05,Both,02,O,21,2024_Both05_Both02_O21,384.2,1014.9,,
77,7/23/24,2024,Both,04,Both,02,O,20,2024_Both04_Both02_O20,218,501.5,,
78,7/23/24,2024,Cont,04,Both,02,W,20,2024_Cont04_Both02_W20,247.3,615.5,,
79,7/23/24,2024,Hyp,04,Both,02,B,20,2024_Hyp04_Both02_B20,227.8,663.1,,
80,7/23/24,2024,Warm,04,Both,02,G,20,2024_Warm04_Both02_G20,359.1,977.8,,
505,7/23/24,2024,Cont,04,Cont,02,W,20,2024_Cont04_Cont02_W20,204.1,602.3,,
506,7/23/24,2024,Both,04,Cont,02,O,20,2024_Both04_Cont02_O20,292.2,742.5,,
507,7/23/24,2024,Hyp,04,Cont,02,B,20,2024_Hyp04_Cont02_B20,389.6,975.4,,
508,7/23/24,2024,Warm,04,Cont,02,G,20,2024_Warm04_Cont02_G20,622.8,1716.4,,
853,7/23/24,2024,Both,04,Hyp,02,O,20,2024_Both04_Hyp02_O20,195.4,553.6,,
854,7/23/24,2024,Warm,04,Hyp,02,G,20,2024_Warm04_Hyp02_G20,272.4,781.8,,
855,7/23/24,2024,Hyp,04,Hyp,02,B,20,2024_Hyp04_Hyp02_B20,385.1,1093.2,,
856,7/23/24,2024,Cont,04,Hyp,02,W,20,2024_Cont04_Hyp02_W20,484.1,1437.2,,
905,7/23/24,2024,Both,04,Warm,02,O,20,2024_Both04_Warm02_O20,220.6,530.3,,
1040,7/23/24,2024,Cont,04,Cont,02,W,20,2024_Cont04_Cont02_W20,204.1,602.3,,
1220,7/23/24,2024,Hyp,04,Warm,02,B,20,2024_Hyp04_Warm02_B20,112.8,325.8,,
1221,7/23/24,2024,Cont,04,Warm,02,W,20,2024_Cont04_Warm02_W20,142.4,355.9,,
1222,7/23/24,2024,Both,04,Warm,02,O,20,2024_Both04_Warm02_O20,220.6,530.3,,
1223,7/23/24,2024,Warm,04,Warm,02,G,20,2024_Warm04_Warm02_G20,288.2,733.7,,
73,7/23/24,2024,Cont,04,Both,02,W,19,2024_Cont04_Both02_W19,181.1,440.5,,
74,7/23/24,2024,Both,04,Both,02,O,19,2024_Both04_Both02_O19,166.3,485.8,,
75,7/23/24,2024,Hyp,04,Both,02,B,19,2024_Hyp04_Both02_B19,325.9,803.6,,
76,7/23/24,2024,Warm,04,Both,02,G,19,2024_Warm04_Both02_G19,404.4,1048.4,,
168,7/23/24,2024,Hyp,04,Hyp,02,B,19,2024_Hyp04_Hyp02_B19,110.9,311.8,,
323,7/23/24,2024,Warm,04,Cont,02,G,19,2024_Warm04_Cont02_G19,148.7,381.3,,
501,7/23/24,2024,Warm,04,Cont,02,G,19,2024_Warm04_Cont02_G19,148.7,381.3,,
502,7/23/24,2024,Cont,04,Cont,02,W,19,2024_Cont04_Cont02_W19,348.7,995.3,,
503,7/23/24,2024,Hyp,04,Cont,02,B,19,2024_Hyp04_Cont02_B19,396.8,1112.4,,
504,7/23/24,2024,Both,04,Cont,02,O,19,2024_Both04_Cont02_O19,554,1436.6,,
550,7/23/24,2024,Cont,04,Both,02,W,19,2024_Cont04_Both02_W19,181.1,440.5,,
849,7/23/24,2024,Hyp,04,Hyp,02,B,19,2024_Hyp04_Hyp02_B19,110.9,311.8,,
850,7/23/24,2024,Both,04,Hyp,02,O,19,2024_Both04_Hyp02_O19,249.1,616.2,,
851,7/23/24,2024,Cont,04,Hyp,02,W,19,2024_Cont04_Hyp02_W19,315.6,829.5,,
852,7/23/24,2024,Warm,04,Hyp,02,G,19,2024_Warm04_Hyp02_G19,429.7,1035.1,,
914,7/23/24,2024,Warm,04,Warm,02,G,19,2024_Warm04_Warm02_G19,213.6,532.9,,
1216,7/23/24,2024,Hyp,04,Warm,02,B,19,2024_Hyp04_Warm02_B19,103.1,268.2,,
1217,7/23/24,2024,Both,04,Warm,02,O,19,2024_Both04_Warm02_O19,131,352.3,,
1218,7/23/24,2024,Warm,04,Warm,02,G,19,2024_Warm04_Warm02_G19,213.6,532.9,,
1219,7/23/24,2024,Cont,04,Warm,02,W,19,2024_Cont04_Warm02_W19,424.1,1194.9,,
1404,7/23/24,2024,Cont,04,Cont,02,W,19,2024_Cont04_Cont02_W19,348.7,995.3,,
69,7/23/24,2024,Both,03,Both,02,O,18,2024_Both03_Both02_O18,128.6,367.6,,
70,7/23/24,2024,Warm,03,Both,02,G,18,2024_Warm03_Both02_G18,238.9,683.3,,
71,7/23/24,2024,Cont,03,Both,02,W,18,2024_Cont03_Both02_W18,273.6,785.2,,
72,7/23/24,2024,Hyp,03,Both,02,B,18,2024_Hyp03_Both02_B18,359.7,879.9,,
304,7/23/24,2024,Both,03,Both,02,O,18,2024_Both03_Both02_O18,128.6,367.6,,
498,7/23/24,2024,Warm,03,Cont,02,G,18,2024_Warm03_Cont02_G18,255,718.3,,
499,7/23/24,2024,Hyp,03,Cont,02,B,18,2024_Hyp03_Cont02_B18,427.1,1117.6,,
500,7/23/24,2024,Both,03,Cont,02,O,18,2024_Both03_Cont02_O18,582.7,1506,,
845,7/23/24,2024,Both,03,Hyp,02,O,18,2024_Both03_Hyp02_O18,255.9,810,,
846,7/23/24,2024,Hyp,03,Hyp,02,B,18,2024_Hyp03_Hyp02_B18,432.2,1061,,
847,7/23/24,2024,Warm,03,Hyp,02,G,18,2024_Warm03_Hyp02_G18,520.4,1367.6,,
848,7/23/24,2024,Cont,03,Hyp,02,W,18,2024_Cont03_Hyp02_W18,496.8,1375.1,,
1212,7/23/24,2024,Both,03,Warm,02,O,18,2024_Both03_Warm02_O18,86.2,266,,
1213,7/23/24,2024,Warm,03,Warm,02,G,18,2024_Warm03_Warm02_G18,215.9,542.5,,
1214,7/23/24,2024,Hyp,03,Warm,02,B,18,2024_Hyp03_Warm02_B18,345.6,804.9,,
1215,7/23/24,2024,Cont,03,Warm,02,W,18,2024_Cont03_Warm02_W18,668.7,1710.5,,
65,7/23/24,2024,Warm,03,Both,02,G,17,2024_Warm03_Both02_G17,166.7,467.7,,
66,7/23/24,2024,Both,03,Both,02,O,17,2024_Both03_Both02_O17,250.3,673.8,,
67,7/23/24,2024,Cont,03,Both,02,W,17,2024_Cont03_Both02_W17,568.3,1358.6,,
68,7/23/24,2024,Hyp,03,Both,02,B,17,2024_Hyp03_Both02_B17,573.9,1630.5,,
494,7/23/24,2024,Cont,03,Cont,02,W,17,2024_Cont03_Cont02_W17,263.8,608.2,,
495,7/23/24,2024,Hyp,03,Cont,02,B,17,2024_Hyp03_Cont02_B17,302.7,931.7,,
496,7/23/24,2024,Both,03,Cont,02,O,17,2024_Both03_Cont02_O17,617.6,1500.8,,
497,7/23/24,2024,Warm,03,Cont,02,G,17,2024_Warm03_Cont02_G17,602,1674.6,,
684,7/23/24,2024,Hyp,03,Warm,02,B,17,2024_Hyp03_Warm02_B17,187.4,487,,
841,7/23/24,2024,Cont,03,Hyp,02,W,17,2024_Cont03_Hyp02_W17,403.2,1093.5,,
842,7/23/24,2024,Hyp,03,Hyp,02,B,17,2024_Hyp03_Hyp02_B17,425.3,1100.5,,
843,7/23/24,2024,Warm,03,Hyp,02,G,17,2024_Warm03_Hyp02_G17,461.8,1187.3,,
844,7/23/24,2024,Both,03,Hyp,02,O,17,2024_Both03_Hyp02_O17,712.9,1742.9,,
1208,7/23/24,2024,Hyp,03,Warm,02,B,17,2024_Hyp03_Warm02_B17,187.4,487,,
1209,7/23/24,2024,Cont,03,Warm,02,W,17,2024_Cont03_Warm02_W17,297.8,727.1,,
1210,7/23/24,2024,Warm,03,Warm,02,G,17,2024_Warm03_Warm02_G17,254.6,729.6,,
1211,7/23/24,2024,Both,03,Warm,02,O,17,2024_Both03_Warm02_O17,322.1,842.3,,
61,7/23/24,2024,Cont,02,Both,02,W,16,2024_Cont02_Both02_W16,153.4,455.3,,
62,7/23/24,2024,Both,02,Both,02,O,16,2024_Both02_Both02_O16,308.6,880.6,,
63,7/23/24,2024,Warm,02,Both,02,G,16,2024_Warm02_Both02_G16,381.1,1107,,
64,7/23/24,2024,Hyp,02,Both,02,B,16,2024_Hyp02_Both02_B16,565.6,1613.7,,
490,7/23/24,2024,Cont,02,Cont,02,W,16,2024_Cont02_Cont02_W16,181.9,484.3,,
491,7/23/24,2024,Hyp,02,Cont,02,B,16,2024_Hyp02_Cont02_B16,323.3,862.2,,
492,7/23/24,2024,Warm,02,Cont,02,G,16,2024_Warm02_Cont02_G16,266.9,870.7,,
493,7/23/24,2024,Both,02,Cont,02,O,16,2024_Both02_Cont02_O16,638.7,1486,,
554,7/23/24,2024,Both,02,Warm,02,O,16,2024_Both02_Warm02_O16,166.9,441.2,,
837,7/23/24,2024,Cont,02,Hyp,02,W,16,2024_Cont02_Hyp02_W16,236.9,575.8,,
838,7/23/24,2024,Both,02,Hyp,02,O,16,2024_Both02_Hyp02_O16,222.3,664.4,,
839,7/23/24,2024,Warm,02,Hyp,02,G,16,2024_Warm02_Hyp02_G16,332,810.1,,
840,7/23/24,2024,Hyp,02,Hyp,02,B,16,2024_Hyp02_Hyp02_B16,342,910.9,,
1204,7/23/24,2024,Warm,02,Warm,02,G,16,2024_Warm02_Warm02_G16,149.1,334.3,,
1205,7/23/24,2024,Both,02,Warm,02,O,16,2024_Both02_Warm02_O16,166.9,441.2,,
1206,7/23/24,2024,Cont,02,Warm,02,W,16,2024_Cont02_Warm02_W16,187.2,462.9,,
1207,7/23/24,2024,Hyp,02,Warm,02,B,16,2024_Hyp02_Warm02_B16,205.2,516.2,,
57,7/23/24,2024,Cont,02,Both,02,W,15,2024_Cont02_Both02_W15,172.6,488,,
58,7/23/24,2024,Both,02,Both,02,O,15,2024_Both02_Both02_O15,291.7,768.5,,
59,7/23/24,2024,Warm,02,Both,02,G,15,2024_Warm02_Both02_G15,326.6,965.6,,
60,7/23/24,2024,Hyp,02,Both,02,B,15,2024_Hyp02_Both02_B15,634.1,1960.3,,
486,7/23/24,2024,Both,02,Cont,02,O,15,2024_Both02_Cont02_O15,248.6,676.9,,
487,7/23/24,2024,Hyp,02,Cont,02,B,15,2024_Hyp02_Cont02_B15,252.2,682,,
488,7/23/24,2024,Warm,02,Cont,02,G,15,2024_Warm02_Cont02_G15,469.5,1233.4,,
489,7/23/24,2024,Cont,02,Cont,02,W,15,2024_Cont02_Cont02_W15,483.6,1242.1,,
686,7/23/24,2024,Cont,02,Both,02,W,15,2024_Cont02_Both02_W15,172.6,488,,
833,7/23/24,2024,Hyp,02,Hyp,02,B,15,2024_Hyp02_Hyp02_B15,117.8,360.3,,
834,7/23/24,2024,Cont,02,Hyp,02,W,15,2024_Cont02_Hyp02_W15,250.3,621.1,,
835,7/23/24,2024,Both,02,Hyp,02,O,15,2024_Both02_Hyp02_O15,328.9,813.8,,
836,7/23/24,2024,Warm,02,Hyp,02,G,15,2024_Warm02_Hyp02_G15,421.9,1239.4,,
1200,7/23/24,2024,Both,02,Warm,02,O,15,2024_Both02_Warm02_O15,140.3,321.7,,
1201,7/23/24,2024,Cont,02,Warm,02,W,15,2024_Cont02_Warm02_W15,163.1,358.8,,
1202,7/23/24,2024,Warm,02,Warm,02,G,15,2024_Warm02_Warm02_G15,230.5,731.9,,
1203,7/23/24,2024,Hyp,02,Warm,02,B,15,2024_Hyp02_Warm02_B15,469.6,1168.9,,
53,7/23/24,2024,Cont,01,Both,02,W,14,2024_Cont01_Both02_W14,120.9,285.5,,
54,7/23/24,2024,Warm,01,Both,02,G,14,2024_Warm01_Both02_G14,145.9,359.7,,
55,7/23/24,2024,Both,01,Both,02,O,14,2024_Both01_Both02_O14,235.2,588,,
56,7/23/24,2024,Hyp,01,Both,02,B,14,2024_Hyp01_Both02_B14,238,619.7,,
364,7/23/24,2024,Hyp,01,Warm,02,B,14,2024_Hyp01_Warm02_B14,134.1,403.1,,
482,7/23/24,2024,Hyp,01,Cont,02,B,14,2024_Hyp01_Cont02_B14,391.3,1106.4,,
483,7/23/24,2024,Warm,01,Cont,02,G,14,2024_Warm01_Cont02_G14,506,1175.9,,
484,7/23/24,2024,Cont,01,Cont,02,W,14,2024_Cont01_Cont02_W14,594.1,1511.9,,
485,7/23/24,2024,Both,01,Cont,02,O,14,2024_Both01_Cont02_O14,799.6,2212.5,,
829,7/23/24,2024,Hyp,01,Hyp,02,B,14,2024_Hyp01_Hyp02_B14,285.1,866.2,,
830,7/23/24,2024,Both,01,Hyp,02,O,14,2024_Both01_Hyp02_O14,360.2,891.1,,
831,7/23/24,2024,Cont,01,Hyp,02,W,14,2024_Cont01_Hyp02_W14,445.6,1071,,
832,7/23/24,2024,Warm,01,Hyp,02,G,14,2024_Warm01_Hyp02_G14,968.8,2503.6,,
922,7/23/24,2024,Both,01,Warm,02,O,14,2024_Both01_Warm02_O14,215.4,538,,
1196,7/23/24,2024,Hyp,01,Warm,02,B,14,2024_Hyp01_Warm02_B14,134.1,403.1,,
1197,7/23/24,2024,Both,01,Warm,02,O,14,2024_Both01_Warm02_O14,215.4,538,,
1198,7/23/24,2024,Warm,01,Warm,02,G,14,2024_Warm01_Warm02_G14,210.2,569.1,,
1199,7/23/24,2024,Cont,01,Warm,02,W,14,2024_Cont01_Warm02_W14,326.7,882.4,,
49,7/23/24,2024,Hyp,01,Both,02,B,13,2024_Hyp01_Both02_B13,132.4,377,,
50,7/23/24,2024,Both,01,Both,02,O,13,2024_Both01_Both02_O13,196.1,557.3,,
51,7/23/24,2024,Cont,01,Both,02,W,13,2024_Cont01_Both02_W13,290.5,749.2,,
52,7/23/24,2024,Warm,01,Both,02,G,13,2024_Warm01_Both02_G13,391.7,1050.5,,
173,7/23/24,2024,Hyp,01,Warm,02,B,13,2024_Hyp01_Warm02_B13,128.6,313.2,,
314,7/23/24,2024,Hyp,01,Both,02,B,13,2024_Hyp01_Both02_B13,132.4,377,,
478,7/23/24,2024,Warm,01,Cont,02,G,13,2024_Warm01_Cont02_G13,301.1,830.5,,
479,7/23/24,2024,Hyp,01,Cont,02,B,13,2024_Hyp01_Cont02_B13,383.9,884.4,,
480,7/23/24,2024,Cont,01,Cont,02,W,13,2024_Cont01_Cont02_W13,361.9,890.5,,
481,7/23/24,2024,Both,01,Cont,02,O,13,2024_Both01_Cont02_O13,394.4,1000.3,,
825,7/23/24,2024,Warm,01,Hyp,02,G,13,2024_Warm01_Hyp02_G13,197.5,587.5,,
826,7/23/24,2024,Both,01,Hyp,02,O,13,2024_Both01_Hyp02_O13,241.6,698.6,,
827,7/23/24,2024,Cont,01,Hyp,02,W,13,2024_Cont01_Hyp02_W13,489.1,1214.3,,
828,7/23/24,2024,Hyp,01,Hyp,02,B,13,2024_Hyp01_Hyp02_B13,822.9,2260.6,,
1192,7/23/24,2024,Hyp,01,Warm,02,B,13,2024_Hyp01_Warm02_B13,128.6,313.2,,
1193,7/23/24,2024,Cont,01,Warm,02,W,13,2024_Cont01_Warm02_W13,241.6,669.7,,
1194,7/23/24,2024,Both,01,Warm,02,O,13,2024_Both01_Warm02_O13,282.7,835.6,,
1195,7/23/24,2024,Warm,01,Warm,02,G,13,2024_Warm01_Warm02_G13,457.1,1086.4,,
1406,7/23/24,2024,Both,01,Cont,02,O,13,2024_Both01_Cont02_O13,394.4,1000.3,,
45,7/23/24,2024,Both,06,Both,01,O,12,2024_Both06_Both01_O12,120.8,324.8,,
46,7/23/24,2024,Warm,06,Both,01,G,12,2024_Warm06_Both01_G12,160.4,395.4,,
47,7/23/24,2024,Hyp,06,Both,01,B,12,2024_Hyp06_Both01_B12,201.2,609.7,,
48,7/23/24,2024,Cont,06,Both,01,W,12,2024_Cont06_Both01_W12,343.1,836.9,,
106,7/23/24,2024,Hyp,06,Warm,01,B,12,2024_Hyp06_Warm01_B12,98.3,239,,
349,7/23/24,2024,Warm,06,Both,01,G,12,2024_Warm06_Both01_G12,160.4,395.4,,
474,7/23/24,2024,Both,06,Cont,01,O,12,2024_Both06_Cont01_O12,130,323.3,,
475,7/23/24,2024,Cont,06,Cont,01,W,12,2024_Cont06_Cont01_W12,144.5,437.4,,
476,7/23/24,2024,Warm,06,Cont,01,G,12,2024_Warm06_Cont01_G12,240.9,577.2,,
477,7/23/24,2024,Hyp,06,Cont,01,B,12,2024_Hyp06_Cont01_B12,289.9,712.5,,
821,7/23/24,2024,Both,06,Hyp,01,O,12,2024_Both06_Hyp01_O12,123.6,343.1,,
822,7/23/24,2024,Warm,06,Hyp,01,G,12,2024_Warm06_Hyp01_G12,173.1,506.8,,
823,7/23/24,2024,Cont,06,Hyp,01,W,12,2024_Cont06_Hyp01_W12,267,676.7,,
824,7/23/24,2024,Hyp,06,Hyp,01,B,12,2024_Hyp06_Hyp01_B12,355,845.8,,
1188,7/23/24,2024,Hyp,06,Warm,01,B,12,2024_Hyp06_Warm01_B12,98.3,239,,
1189,7/23/24,2024,Both,06,Warm,01,O,12,2024_Both06_Warm01_O12,110.5,322.8,,
1190,7/23/24,2024,Cont,06,Warm,01,W,12,2024_Cont06_Warm01_W12,236.4,669.3,,
1191,7/23/24,2024,Warm,06,Warm,01,G,12,2024_Warm06_Warm01_G12,213.3,736.1,,
41,7/23/24,2024,Hyp,06,Both,01,B,11,2024_Hyp06_Both01_B11,89.3,229.5,,
42,7/23/24,2024,Cont,06,Both,01,W,11,2024_Cont06_Both01_W11,175.1,484.6,,
43,7/23/24,2024,Both,06,Both,01,O,11,2024_Both06_Both01_O11,323.9,791.4,,
44,7/23/24,2024,Warm,06,Both,01,G,11,2024_Warm06_Both01_G11,438.9,1050.9,,
470,7/23/24,2024,Hyp,06,Cont,01,B,11,2024_Hyp06_Cont01_B11,168.9,505.1,,
471,7/23/24,2024,Both,06,Cont,01,O,11,2024_Both06_Cont01_O11,244.7,611.5,,
472,7/23/24,2024,Warm,06,Cont,01,G,11,2024_Warm06_Cont01_G11,296.5,717.1,,
473,7/23/24,2024,Cont,06,Cont,01,W,11,2024_Cont06_Cont01_W11,476.4,1001.3,,
817,7/23/24,2024,Warm,06,Hyp,01,G,11,2024_Warm06_Hyp01_G11,194.6,433.3,,
818,7/23/24,2024,Hyp,06,Hyp,01,B,11,2024_Hyp06_Hyp01_B11,270.4,662.1,,
819,7/23/24,2024,Cont,06,Hyp,01,W,11,2024_Cont06_Hyp01_W11,347.1,856.1,,
820,7/23/24,2024,Both,06,Hyp,01,O,11,2024_Both06_Hyp01_O11,488.8,1214.1,,
1184,7/23/24,2024,Both,06,Warm,01,O,11,2024_Both06_Warm01_O11,340.5,844.9,,
1185,7/23/24,2024,Hyp,06,Warm,01,B,11,2024_Hyp06_Warm01_B11,304.3,858.2,,
1186,7/23/24,2024,Warm,06,Warm,01,G,11,2024_Warm06_Warm01_G11,548.9,1230.4,,
1187,7/23/24,2024,Cont,06,Warm,01,W,11,2024_Cont06_Warm01_W11,913.2,2355.3,,
1408,7/23/24,2024,Cont,06,Cont,01,W,11,2024_Cont06_Cont01_W11,476.4,1001.3,,
37,7/23/24,2024,Hyp,05,Both,01,B,10,2024_Hyp05_Both01_B10,114.4,288,,
38,7/23/24,2024,Both,05,Both,01,O,10,2024_Both05_Both01_O10,138.7,345.3,,
39,7/23/24,2024,Cont,05,Both,01,W,10,2024_Cont05_Both01_W10,156.7,420.9,,
40,7/23/24,2024,Warm,05,Both,01,G,10,2024_Warm05_Both01_G10,210.2,504.4,,
306,7/23/24,2024,Cont,05,Hyp,01,W,10,2024_Cont05_Hyp01_W10,138.9,368.3,,
312,7/23/24,2024,Warm,05,Warm,01,G,10,2024_Warm05_Warm01_G10,162.1,373.4,,
324,7/23/24,2024,Hyp,05,Warm,01,B,10,2024_Hyp05_Warm01_B10,137.5,382.6,,
360,7/23/24,2024,Cont,05,Cont,01,W,10,2024_Cont05_Cont01_W10,165.7,401.3,,
466,7/23/24,2024,Warm,05,Cont,01,G,10,2024_Warm05_Cont01_G10,85.9,214,,
467,7/23/24,2024,Cont,05,Cont,01,W,10,2024_Cont05_Cont01_W10,165.7,401.3,,
468,7/23/24,2024,Hyp,05,Cont,01,B,10,2024_Hyp05_Cont01_B10,214.1,515.3,,
469,7/23/24,2024,Both,05,Cont,01,O,10,2024_Both05_Cont01_O10,406.2,939,,
813,7/23/24,2024,Hyp,05,Hyp,01,B,10,2024_Hyp05_Hyp01_B10,76.2,191.6,,
814,7/23/24,2024,Cont,05,Hyp,01,W,10,2024_Cont05_Hyp01_W10,138.9,368.3,,
815,7/23/24,2024,Both,05,Hyp,01,O,10,2024_Both05_Hyp01_O10,175.5,463.4,,
816,7/23/24,2024,Warm,05,Hyp,01,G,10,2024_Warm05_Hyp01_G10,290.9,721.2,,
1180,7/23/24,2024,Both,05,Warm,01,O,10,2024_Both05_Warm01_O10,86,209.7,,
1181,7/23/24,2024,Warm,05,Warm,01,G,10,2024_Warm05_Warm01_G10,162.1,373.4,,
1182,7/23/24,2024,Hyp,05,Warm,01,B,10,2024_Hyp05_Warm01_B10,137.5,382.6,,
1183,7/23/24,2024,Cont,05,Warm,01,W,10,2024_Cont05_Warm01_W10,595.1,1319.9,,
33,7/23/24,2024,Hyp,05,Both,01,B,9,2024_Hyp05_Both01_B9,165.3,472.6,,
34,7/23/24,2024,Warm,05,Both,01,G,9,2024_Warm05_Both01_G9,311.6,726.6,,
35,7/23/24,2024,Cont,05,Both,01,W,9,2024_Cont05_Both01_W9,287.2,775,,
36,7/23/24,2024,Both,05,Both,01,O,9,2024_Both05_Both01_O9,372,972.6,,
132,7/23/24,2024,Hyp,05,Cont,01,B,9,2024_Hyp05_Cont01_B9,104.6,260.1,,
351,7/23/24,2024,Warm,05,Hyp,01,G,9,2024_Warm05_Hyp01_G9,152.4,396,,
462,7/23/24,2024,Hyp,05,Cont,01,B,9,2024_Hyp05_Cont01_B9,104.6,260.1,,
